"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ASB11",3.40121676004354e-13,0.341897624837432,0.427,0.18,1.02284791624789e-08,"14","ASB11"
"RAD23B1",6.64993710072129e-10,0.341721161890252,0.507,0.255,1.99983558429991e-05,"14","RAD23B"
"KAT6A",3.49853575779099e-08,0.341459384874026,0.687,0.404,0.00105211465844048,"14","KAT6A"
"UBQLN1",2.44954143286056e-08,0.341307252570517,0.379,0.187,0.000736650595104155,"14","UBQLN1"
"TMX41",2.89079349289261e-08,0.341274802897769,0.308,0.145,0.000869348327117594,"14","TMX4"
"NDUFA41",1.870021826096e-09,0.341130470008532,0.275,0.117,5.6237166376185e-05,"14","NDUFA4"
"EXOC51",7.2338992207952e-11,0.341046561896883,0.284,0.115,2.17545051266974e-06,"14","EXOC5"
"CLOCK1",2.0230872795251e-09,0.340928856701022,0.45,0.227,6.08403037571583e-05,"14","CLOCK"
"MAOA",1.26786459194394e-06,0.340535694970821,0.303,0.158,0.0381284918735301,"14","MAOA"
"SFMBT1",4.60855990767284e-11,0.340488962525546,0.545,0.268,1.38593222103445e-06,"14","SFMBT1"
"XRRA11",5.17287399706122e-08,0.340442559173204,0.294,0.14,0.00155563839713622,"14","XRRA1"
"POLK1",5.59211766203994e-11,0.340224397438577,0.502,0.247,1.68171754450527e-06,"14","POLK"
"GHR",1.74016715427545e-07,0.339351396850951,0.735,0.493,0.00523320468305255,"14","GHR"
"NCOA11",3.12377886146802e-07,0.339160589769034,0.844,0.564,0.00939414017009277,"14","NCOA1"
"COP11",5.72520099199399e-09,0.33896286155029,0.716,0.407,0.000172173969432235,"14","COP1"
"GAB1",7.61318355233562e-08,0.338808126899016,0.948,0.737,0.00228951268969389,"14","GAB1"
"PEAK1",6.93211433746215e-08,0.338665987153088,0.886,0.637,0.00208469474470499,"14","PEAK1"
"NDFIP21",1.30457216288267e-06,0.338662792126136,0.303,0.157,0.0392323986543705,"14","NDFIP2"
"TARSL2",5.07348066645602e-08,0.338315929534446,0.54,0.293,0.00152574784082332,"14","TARSL2"
"HADHB",2.55921002831361e-10,0.337936366471907,0.844,0.516,7.69631231814752e-06,"14","HADHB"
"NR2C1",1.53109742148994e-11,0.337896600449045,0.55,0.261,4.60446927564671e-07,"14","NR2C1"
"CDK11B1",1.36808322358154e-06,0.337471633027099,0.218,0.1,0.0411423667827677,"14","CDK11B"
"B4GALNT3",4.88256501967236e-09,0.337214423866574,0.863,0.595,0.000146833377836607,"14","B4GALNT3"
"DAAM1",2.29267170051831e-08,0.33716719389909,0.915,0.619,0.00068947516049687,"14","DAAM1"
"LMO7",1.51915975939262e-13,0.337121167944846,0.991,0.899,4.56856914442141e-09,"14","LMO7"
"RAB2A1",1.13304937966581e-09,0.336972489190895,0.716,0.411,3.407419399469e-05,"14","RAB2A"
"VDAC32",9.31682266889207e-09,0.336682441014765,0.265,0.116,0.000280184808121591,"14","VDAC3"
"DNM1L1",5.98225481155972e-09,0.335840870044248,0.431,0.218,0.000179904348948035,"14","DNM1L"
"MOSMO",1.59835441586971e-08,0.335301080093033,0.393,0.196,0.000480673123484497,"14","MOSMO"
"PRPF182",7.21828779380496e-10,0.334668609769023,0.275,0.114,2.17075568823097e-05,"14","PRPF18"
"SMG71",5.29485643106575e-10,0.334563820299662,0.498,0.25,1.5923221745144e-05,"14","SMG7"
"IFRD1",2.18288668547869e-09,0.334016151349083,0.555,0.287,6.56459512924006e-05,"14","IFRD1"
"ATAD11",2.93263645487514e-12,0.333629693468536,0.626,0.302,8.81931761074601e-08,"14","ATAD1"
"BVES",7.8534504402694e-09,0.333298859257763,0.313,0.144,0.000236176815090221,"14","BVES"
"ARHGAP42",3.1002456625274e-09,0.333226949553402,0.602,0.325,9.32336878091866e-05,"14","ARHGAP42"
"ABCB71",5.16569499216309e-08,0.333157841160874,0.512,0.28,0.00155347945499321,"14","ABCB7"
"PNKP1",3.3009444930289e-07,0.33282448413207,0.147,0.057,0.0099269303738858,"14","PNKP"
"PHTF2",5.77245905986311e-10,0.332458525937769,0.427,0.205,1.73595161307263e-05,"14","PHTF2"
"ABCA1",1.0235903813325e-09,0.332114411061658,0.536,0.279,3.07824335378123e-05,"14","ABCA1"
"KDM6A",2.15347151248583e-09,0.331978556211304,0.782,0.456,6.47613487949863e-05,"14","KDM6A"
"IARS3",7.14131573968172e-10,0.331434762112658,0.318,0.139,2.14760788239448e-05,"14","IARS"
"SEMA6D",1.34430995748774e-07,0.3307375350881,0.227,0.101,0.00404274333515287,"14","SEMA6D"
"CLUAP11",3.16853989267008e-07,0.330641282068226,0.261,0.12,0.00952875001922674,"14","CLUAP1"
"ATP6V0A2",3.94273030320365e-08,0.330584650710731,0.237,0.103,0.00118569728408243,"14","ATP6V0A2"
"SMAD51",3.3993651285087e-10,0.330426741271662,0.374,0.171,1.02229107509642e-05,"14","SMAD5"
"SRPX1",6.40156040895801e-09,0.329973595551605,0.199,0.079,0.000192514126178594,"14","SRPX"
"ARHGEF21",1.16195582522136e-07,0.329710526565004,0.213,0.092,0.00349434975318819,"14","ARHGEF2"
"AHCYL2",2.99045369604033e-08,0.329519771355657,0.46,0.242,0.000899319140010208,"14","AHCYL2"
"SP41",1.08171849562747e-08,0.329430244117857,0.242,0.103,0.000325305203190048,"14","SP4"
"CCNH1",1.49317442712604e-09,0.329161669473688,0.725,0.415,4.49042345469615e-05,"14","CCNH"
"RASSF42",1.84222995446132e-13,0.328411793595826,0.536,0.24,5.54013814205153e-09,"14","RASSF4"
"SPTLC11",2.10065799502921e-09,0.328361451530225,0.27,0.115,6.31730878845135e-05,"14","SPTLC1"
"WTAP1",2.55234517971324e-08,0.328330707510606,0.341,0.164,0.000767566765895164,"14","WTAP"
"CPT1A1",9.94814188293981e-14,0.328256044402454,0.479,0.208,2.99170470845649e-09,"14","CPT1A"
"IFNAR2",2.5707942070672e-07,0.327724308527789,0.128,0.047,0.00773114941891319,"14","IFNAR2"
"BZW2",7.9051298259756e-08,0.326448961990061,0.682,0.399,0.00237730969256564,"14","BZW2"
"TBC1D121",5.47390058612012e-07,0.325553287837971,0.232,0.106,0.016461661232639,"14","TBC1D12"
"KATNBL11",1.6842246912242e-12,0.325084717600081,0.54,0.247,5.06496891391853e-08,"14","KATNBL1"
"PDE10A",1.32559670683392e-07,0.324642483818416,0.763,0.502,0.00398646697646165,"14","PDE10A"
"MTRF1L",4.36749829914176e-07,0.324449356098229,0.175,0.073,0.013134377635009,"14","MTRF1L"
"BIRC61",3.86687113418656e-09,0.324058007367105,0.891,0.567,0.000116288415618392,"14","BIRC6"
"REV3L",8.01209827486739e-09,0.323178526328746,0.844,0.513,0.000240947831420087,"14","REV3L"
"PLEKHA5",3.53493758338192e-07,0.322754762933006,0.972,0.925,0.0106306177945044,"14","PLEKHA5"
"PUM21",6.7950442367533e-11,0.322576916778884,0.692,0.37,2.04347365331882e-06,"14","PUM2"
"ATP11B1",1.66801964534107e-09,0.322470108604898,0.592,0.318,5.0162354794342e-05,"14","ATP11B"
"ARIH21",1.64959362548489e-09,0.322004157883847,0.872,0.573,4.96082290992071e-05,"14","ARIH2"
"MIER32",5.03245583215974e-07,0.321758091231594,0.175,0.073,0.015134104424054,"14","MIER3"
"ZW10",1.5209620949557e-06,0.321747403634594,0.147,0.06,0.0457398930816028,"14","ZW10"
"EIF1B2",2.54036129942641e-11,0.321693337691769,0.346,0.147,7.63962853576505e-07,"14","EIF1B"
"NRAP1",2.37227380249053e-10,0.320437254422636,0.972,0.828,7.13413900622977e-06,"14","NRAP"
"PKP2",3.73023616678911e-08,0.320402457608948,0.967,0.804,0.00112179392243849,"14","PKP2"
"NRDC1",8.76113827874211e-10,0.319624267185188,0.635,0.337,2.63473711456612e-05,"14","NRDC"
"PIBF1",5.18440140582765e-09,0.319319088868433,0.73,0.421,0.000155910503477455,"14","PIBF1"
"MCM91",4.1508440391988e-11,0.319009968970362,0.346,0.148,1.24828332790826e-06,"14","MCM9"
"KIN",4.30395339785206e-07,0.318766489748579,0.213,0.095,0.0129432790533605,"14","KIN"
"ATAD2B1",2.82205286921078e-08,0.318136157065538,0.635,0.347,0.000848675959357758,"14","ATAD2B"
"FAM189A21",5.51371937888802e-11,0.317486437969633,0.678,0.361,1.658140828813e-06,"14","FAM189A2"
"GLP1R",1.2332895403641e-08,0.317319960134441,0.156,0.057,0.000370887163473696,"14","GLP1R"
"RTTN",1.10307534381471e-10,0.31714614013656,0.488,0.235,3.31727848145396e-06,"14","RTTN"
"NSD31",2.79015391053171e-08,0.317131359992495,0.559,0.311,0.000839082985514202,"14","NSD3"
"DICER11",1.15574031916687e-07,0.316954290914805,0.412,0.213,0.00347565786183052,"14","DICER1"
"EFCAB2",4.18153164737145e-07,0.316786068022277,0.758,0.482,0.0125751201231402,"14","EFCAB2"
"GPR137B2",9.35815702661651e-10,0.31666091282298,0.318,0.139,2.81427856261438e-05,"14","GPR137B"
"HSPH1",1.25571067362837e-09,0.316531636844901,0.223,0.088,3.7762987088026e-05,"14","HSPH1"
"CDH2",1.28809983460494e-08,0.316331294104779,0.981,0.937,0.000387370263260743,"14","CDH2"
"MDH1",2.2041531432979e-11,0.3163208954587,0.739,0.394,6.62854974783977e-07,"14","MDH1"
"HSD17B4",1.81078837286301e-10,0.316100902428291,0.54,0.268,5.44558387371092e-06,"14","HSD17B4"
"CDK81",1.18693400146878e-08,0.315834404782821,0.697,0.407,0.000356946662261707,"14","CDK8"
"MIRLET7BHG1",1.39389022633426e-07,0.315214040045867,0.46,0.245,0.00419184607765501,"14","MIRLET7BHG"
"ESD1",7.02483947482392e-07,0.314852045614026,0.209,0.094,0.021125799752638,"14","ESD"
"ZFAND3",7.33841786705858e-08,0.314377878618247,0.953,0.728,0.00220688240516053,"14","ZFAND3"
"WASL1",1.22278502027127e-07,0.314237473314686,0.398,0.208,0.00367728139146178,"14","WASL"
"N4BP11",1.96766657030132e-10,0.314180871143727,0.526,0.255,5.91736367686716e-06,"14","N4BP1"
"TBC1D9",4.09037849117532e-13,0.31350748311738,0.303,0.115,1.23009952365115e-08,"14","TBC1D9"
"MAP2K4",3.18563830557678e-11,0.313111586981057,0.578,0.286,9.58017007636106e-07,"14","MAP2K4"
"EDRF1",1.87774072812352e-07,0.312853456021128,0.18,0.074,0.00564692969168587,"14","EDRF1"
"ANKRD17",4.79401589826826e-07,0.312172269209995,0.924,0.708,0.0144170440108621,"14","ANKRD17"
"EIF2AK31",3.31817939141001e-13,0.311955386525235,0.474,0.214,9.97876088378734e-09,"14","EIF2AK3"
"MMS19",1.25259803811637e-08,0.31111829356669,0.389,0.185,0.000376693808002736,"14","MMS19"
"POLR2B1",1.30077848895119e-08,0.311082397359872,0.227,0.095,0.000391183114982291,"14","POLR2B"
"XKR6",4.5702177297927e-08,0.310827981465032,0.54,0.303,0.00137440157788056,"14","XKR6"
"SLC25A27",7.08226250285912e-12,0.310813843235276,0.488,0.222,2.12984880248482e-07,"14","SLC25A27"
"RFX7",6.47567618134791e-09,0.310509726209499,0.555,0.3,0.000194743009801676,"14","RFX7"
"JADE12",3.29464154583195e-13,0.310279680282795,0.294,0.109,9.90797552078044e-09,"14","JADE1"
"HNRNPC1",2.72506085604598e-08,0.310060504011613,0.82,0.498,0.000819507551238707,"14","HNRNPC"
"KLHDC4",1.25581368125486e-08,0.30984273317285,0.204,0.081,0.000377660848363775,"14","KLHDC4"
"CCDC12",7.84155152683582e-11,0.308737420695261,0.318,0.133,2.35818979066534e-06,"14","CCDC12"
"LGI42",2.48045536207378e-13,0.308606971516607,0.327,0.127,7.45947341036448e-09,"14","LGI4"
"TMEM1442",1.91850652482707e-07,0.308566307122386,0.246,0.113,0.00576952467211245,"14","TMEM144"
"DDX10",1.48839531428269e-08,0.307986103360806,0.63,0.35,0.000447605122864233,"14","DDX10"
"PHIP1",2.54454315601044e-09,0.307960039268198,0.773,0.439,7.65220463307018e-05,"14","PHIP"
"ZDHHC171",2.74007657638597e-09,0.307864859812763,0.436,0.21,8.24023228816554e-05,"14","ZDHHC17"
"WLS",8.23601801485339e-08,0.307373706287969,0.654,0.386,0.00247681769760686,"14","WLS"
"PIK3C2A",4.42509061375584e-09,0.30724832127836,0.483,0.242,0.000133075750027479,"14","PIK3C2A"
"SLC35A11",6.63283575034468e-09,0.307057192150756,0.218,0.088,0.000199469269520116,"14","SLC35A1"
"CAB39",7.45453968024562e-09,0.307052484092708,0.564,0.311,0.000224180371804027,"14","CAB39"
"PON21",4.28084633562181e-09,0.30679344946619,0.19,0.072,0.000128737891851155,"14","PON2"
"UBE3A",2.07095026611158e-09,0.306788159593394,0.682,0.375,6.22796873527735e-05,"14","UBE3A"
"FAM120A",3.56401058925384e-11,0.306680161181242,0.635,0.308,1.07180490450631e-06,"14","FAM120A"
"TRA2B1",4.43790139679105e-07,0.306676362451979,0.427,0.221,0.0133461008705697,"14","TRA2B"
"WWP21",8.49868875336664e-10,0.306257600935967,0.303,0.13,2.55581066879995e-05,"14","WWP2"
"GRIP2",1.91487920917473e-08,0.306157634657809,0.716,0.417,0.000575861624575117,"14","GRIP2"
"SEC22A",3.37552255152717e-08,0.30606703292056,0.389,0.195,0.00101512089692076,"14","SEC22A"
"MSL2",4.03181954812191e-11,0.305855383149174,0.351,0.147,1.2124890927067e-06,"14","MSL2"
"LTBP1",1.13376712268005e-08,0.305368419094275,0.934,0.794,0.000340957786803571,"14","LTBP1"
"MRS2",5.83390934179493e-11,0.305294004263837,0.322,0.134,1.75443155635799e-06,"14","MRS2"
"FTH12",5.46798192446141e-07,0.305006746963665,0.294,0.143,0.0164438620414328,"14","FTH1"
"LINC017191",4.46367753589059e-11,0.303060601479929,0.341,0.145,1.34236174536838e-06,"14","LINC01719"
"HSPE1",2.81589783162725e-07,0.303016256424573,0.137,0.052,0.00846824954905263,"14","HSPE1"
"RIMKLB",5.21284963095951e-09,0.302951945527181,0.256,0.11,0.000156766026951845,"14","RIMKLB"
"GALK21",2.36623416819105e-07,0.302321362616477,0.384,0.199,0.00711597601400095,"14","GALK2"
"RAPGEF2",3.66521090997959e-07,0.302213786438308,0.896,0.663,0.0110223887695816,"14","RAPGEF2"
"CSRNP2",1.19925901749641e-07,0.30215537158068,0.156,0.06,0.00360653164331696,"14","CSRNP2"
"CLK4",4.27635825213963e-10,0.30162205791722,0.408,0.189,1.28602921716595e-05,"14","CLK4"
"ETNK11",1.01116869501496e-10,0.30158295534447,0.318,0.134,3.04088761651849e-06,"14","ETNK1"
"MGST2",7.67313802124336e-10,0.301564023418056,0.445,0.214,2.30754279712851e-05,"14","MGST2"
"PPP1R211",8.97264050742761e-09,0.300828227971007,0.261,0.112,0.00026983421797987,"14","PPP1R21"
"PGM1",1.27519110418782e-07,0.30016128172931,0.564,0.333,0.00383488220762402,"14","PGM1"
"FYTTD11",2.81669383540615e-11,0.299871834843494,0.327,0.136,8.4706433712169e-07,"14","FYTTD1"
"NSUN21",1.75028158949087e-07,0.299838622503951,0.218,0.096,0.00526362182407589,"14","NSUN2"
"CAP11",1.91931404367746e-08,0.299783812801911,0.166,0.062,0.000577195312355122,"14","CAP1"
"FAN11",1.03013064157922e-08,0.299717255104735,0.436,0.219,0.000309791187842118,"14","FAN1"
"MICAL2",1.27680376321969e-06,0.298698395628211,0.431,0.238,0.0383973195713058,"14","MICAL2"
"PPIL42",1.30465879701616e-06,0.297963928973427,0.251,0.12,0.0392350040026671,"14","PPIL4"
"NDUFAF4",3.46596276549246e-07,0.297761137727833,0.128,0.047,0.0104231898246655,"14","NDUFAF4"
"DTNB",1.96168370342994e-10,0.297696171003694,0.502,0.244,5.89937140132487e-06,"14","DTNB"
"KLF61",6.25175346304962e-11,0.297627322137449,0.256,0.1,1.88008981894291e-06,"14","KLF6"
"SLC16A1",2.30217880639533e-09,0.29741951125229,0.483,0.243,6.92334232447267e-05,"14","SLC16A1"
"DNAJC2",2.78135106000077e-07,0.297312634943775,0.194,0.083,0.00836435704274033,"14","DNAJC2"
"UBN2",2.46717316048115e-08,0.297219850525864,0.588,0.314,0.000741952984551496,"14","UBN2"
"FRMD31",4.30451998653742e-10,0.296800597972967,0.294,0.127,1.2944982955514e-05,"14","FRMD3"
"HERPUD21",1.44870692253523e-07,0.296428128951571,0.308,0.151,0.0043566963281402,"14","HERPUD2"
"UBE2H",2.34684668696188e-07,0.296368884451421,0.943,0.674,0.00705767204170047,"14","UBE2H"
"GPCPD1",8.2660159798329e-10,0.296089210100423,0.479,0.24,2.48583898561515e-05,"14","GPCPD1"
"SETD3",5.31756859879172e-09,0.294537400933175,0.464,0.231,0.000159915240471464,"14","SETD3"
"AC092828.11",7.26371835209637e-08,0.294291659148552,0.204,0.085,0.00218441802002594,"14","AC092828.1"
"CIZ1",1.12397891355349e-08,0.294200229765242,0.204,0.081,0.000338014178672942,"14","CIZ1"
"STK39",3.65809439767129e-07,0.293621070666175,0.768,0.486,0.0110009872821169,"14","STK39"
"EDEM31",6.98454789788955e-07,0.293604442124291,0.313,0.155,0.0210046308933233,"14","EDEM3"
"GHITM1",4.70449468949887e-07,0.293540081410652,0.156,0.063,0.01414782687973,"14","GHITM"
"SRBD11",9.31224991176533e-08,0.293290837592018,0.479,0.259,0.00280047291596519,"14","SRBD1"
"MED62",7.2564152170001e-08,0.293278964588696,0.18,0.072,0.00218222174820844,"14","MED6"
"CDC423",3.46143614480053e-08,0.293111520876654,0.27,0.121,0.00104095769182586,"14","CDC42"
"TSTD31",6.86058762449419e-07,0.292630389373182,0.351,0.185,0.0206318451631414,"14","TSTD3"
"PARP6",3.57358066170851e-07,0.292585769917023,0.275,0.132,0.010746829123956,"14","PARP6"
"TRAPPC8",8.98256150516227e-08,0.292496289771133,0.45,0.232,0.00270132572144745,"14","TRAPPC8"
"CEP63",1.19667837600276e-09,0.292209832869226,0.384,0.179,3.59877088015311e-05,"14","CEP63"
"MRAS",3.68641182340545e-10,0.291577059873332,0.777,0.42,1.10861462765272e-05,"14","MRAS"
"SMAP1",7.26613746992252e-10,0.29098578402608,0.687,0.374,2.1851455213298e-05,"14","SMAP1"
"IPO11",2.86389053016866e-09,0.290659555863054,0.379,0.179,8.6125779913762e-05,"14","IPO11"
"ABI2",1.97863207836703e-09,0.289730030270266,0.673,0.363,5.95034024927317e-05,"14","ABI2"
"RAB3IP1",4.66289792737059e-08,0.289370433380563,0.403,0.203,0.00140227329369816,"14","RAB3IP"
"GLUD12",9.55041781123207e-07,0.289358571733733,0.166,0.07,0.0287209714837182,"14","GLUD1"
"RAB4A",1.99685046754044e-07,0.28935575927505,0.294,0.14,0.00600512841103436,"14","RAB4A"
"NUDT9",5.91259369268396e-08,0.288969642573291,0.152,0.056,0.00177809430120085,"14","NUDT9"
"PM20D2",8.34714746603709e-11,0.288313623401192,0.275,0.109,2.51023765746133e-06,"14","PM20D2"
"CHD81",5.52266655218097e-07,0.288115086870269,0.336,0.17,0.0166083151223738,"14","CHD8"
"ZCCHC242",2.13364090611725e-09,0.28806965837884,0.246,0.102,6.41649829696641e-05,"14","ZCCHC24"
"ARNT2",8.51790631703314e-07,0.287864041108508,0.303,0.152,0.0256158996672138,"14","ARNT"
"DYRK2",8.28899105998748e-08,0.287578059591718,0.218,0.094,0.00249274828147004,"14","DYRK2"
"REEP31",6.65298542276137e-09,0.286350084025346,0.479,0.246,0.000200075230618703,"14","REEP3"
"TNKS2",1.36448226401113e-09,0.286276682198498,0.422,0.201,4.10340751256069e-05,"14","TNKS2"
"SRFBP11",1.74708762884326e-08,0.286218459150986,0.237,0.101,0.000525401662622035,"14","SRFBP1"
"DYNC1I22",8.67047675102292e-09,0.285893346218466,0.389,0.191,0.000260747247333512,"14","DYNC1I2"
"KLF133",1.75953243416155e-08,0.28531404818123,0.223,0.093,0.000529144188925402,"14","KLF13"
"COG1",3.38075958976252e-07,0.284887739837481,0.166,0.067,0.0101669583142928,"14","COG1"
"KPNA3",6.37284702409855e-09,0.284859886947686,0.502,0.259,0.000191650628555716,"14","KPNA3"
"RAB3GAP21",1.79635961092477e-10,0.284729789454592,0.46,0.217,5.40219225793407e-06,"14","RAB3GAP2"
"PIAS2",6.04787305191678e-07,0.284645990934971,0.427,0.233,0.0181877686290293,"14","PIAS2"
"MAP3K71",1.80947209473698e-08,0.284313568067456,0.351,0.169,0.000544162543050253,"14","MAP3K7"
"FER1",3.39116573581466e-07,0.283907222520519,0.64,0.381,0.0101982527173154,"14","FER"
"RSBN1",9.80112065691744e-07,0.283060849257085,0.227,0.106,0.0294749101515478,"14","RSBN1"
"PPP1CB1",1.02446964122878e-08,0.282982759391085,0.55,0.292,0.000308088755206732,"14","PPP1CB"
"SENP71",5.34269847406687e-10,0.28289314738534,0.564,0.283,1.60670971210613e-05,"14","SENP7"
"RBM12B1",2.03841334797934e-08,0.282633269834626,0.393,0.194,0.000613012046137828,"14","RBM12B"
"GNA131",7.16205216364965e-08,0.28255419077278,0.218,0.094,0.00215384394717436,"14","GNA13"
"AP003059.11",2.74187555135085e-07,0.282275858912228,0.166,0.067,0.00824564234557742,"14","AP003059.1"
"WASHC41",1.56982204855265e-06,0.282217326143348,0.318,0.165,0.0472092584661238,"14","WASHC4"
"GKAP1",8.34620066928578e-10,0.282095685214826,0.436,0.204,2.50995292727431e-05,"14","GKAP1"
"ASXL11",4.19605870157036e-08,0.282070083107086,0.517,0.268,0.00126188073332325,"14","ASXL1"
"CAND11",4.68241485224035e-08,0.281903897264289,0.299,0.14,0.00140814261851424,"14","CAND1"
"GSE11",3.89561597918053e-07,0.281823236855334,0.597,0.333,0.0117152859341896,"14","GSE1"
"IARS21",2.74223640265531e-07,0.281372122618607,0.166,0.067,0.00824672753370531,"14","IARS2"
"CCDC502",1.27369681725657e-12,0.281320985527147,0.422,0.179,3.8303884385357e-08,"14","CCDC50"
"HACD21",3.48531504978551e-08,0.281231300220802,0.28,0.127,0.001048138794922,"14","HACD2"
"PGGT1B1",7.07681485035955e-09,0.28115747049474,0.223,0.091,0.000212821052994863,"14","PGGT1B"
"COG3",8.6031635136152e-08,0.280982392694936,0.355,0.172,0.0025872293634495,"14","COG3"
"DLGAP41",6.88465172782059e-11,0.280495058307254,0.469,0.221,2.07042131410749e-06,"14","DLGAP4"
"CDK11A1",8.7428210744801e-08,0.280358539842751,0.27,0.124,0.0026292285817284,"14","CDK11A"
"USP53",2.11042349525366e-07,0.280309481937933,0.834,0.535,0.00634667657727634,"14","USP53"
"STK38",2.41881036117233e-10,0.280307811514634,0.626,0.316,7.27408839915355e-06,"14","STK38"
"MIA2",3.09673490150942e-12,0.279252946056151,0.654,0.321,9.31281086930929e-08,"14","MIA2"
"NR3C11",2.96185665325121e-07,0.278714981032256,0.664,0.408,0.00890719151332237,"14","NR3C1"
"NDUFV22",9.12920627586642e-08,0.278529920636038,0.303,0.145,0.00274542620334131,"14","NDUFV2"
"TMEM431",1.19703729969156e-06,0.278057637844829,0.133,0.052,0.0359985027136243,"14","TMEM43"
"ETV12",3.51913822883524e-09,0.278018317397531,0.36,0.17,0.000105831043955762,"14","ETV1"
"NCBP31",6.83828907445294e-07,0.277748237820155,0.346,0.174,0.0205647867336023,"14","NCBP3"
"YY1AP1",4.1764782201819e-08,0.27772732687046,0.408,0.201,0.0012559922951553,"14","YY1AP1"
"NACC2",6.96420808405066e-08,0.277525658682686,0.36,0.179,0.00209434629711656,"14","NACC2"
"CMC2",8.48467070484561e-10,0.277502002092745,0.422,0.199,2.55159502106822e-05,"14","CMC2"
"NAA16",7.44110088816238e-12,0.277125543096683,0.531,0.245,2.23776227009707e-07,"14","NAA16"
"DDX51",3.60755480598513e-08,0.277029119581968,0.929,0.634,0.00108489995680391,"14","DDX5"
"TLN12",5.35599624984842e-08,0.276957979095744,0.303,0.141,0.00161070875221692,"14","TLN1"
"TULP41",4.59657186963447e-12,0.276507826261416,0.308,0.121,1.38232705835517e-07,"14","TULP4"
"MCU1",2.05736946577795e-07,0.276116250187399,0.384,0.202,0.00618712719443404,"14","MCU"
"ARHGAP121",3.98437354375692e-07,0.276016898865251,0.422,0.224,0.0119822065581402,"14","ARHGAP12"
"TM9SF4",3.22897876728076e-09,0.275695670607661,0.431,0.206,9.71050784684344e-05,"14","TM9SF4"
"SKP12",9.84139888887238e-08,0.275480196495371,0.289,0.134,0.00295960388785059,"14","SKP1"
"PRPF39",8.97882221013681e-10,0.275444688188778,0.28,0.116,2.70020120325444e-05,"14","PRPF39"
"RPS6KC1",1.11485017019003e-06,0.275178797719863,0.545,0.314,0.0335268891681248,"14","RPS6KC1"
"SERP12",1.59718780297484e-08,0.274509515316557,0.393,0.195,0.000480322287988624,"14","SERP1"
"TTC21B1",3.31644439137727e-10,0.274274359399826,0.346,0.152,9.97354321818886e-06,"14","TTC21B"
"C11orf541",1.11278994224967e-06,0.273809332877427,0.275,0.133,0.0334649319332742,"14","C11orf54"
"PIP4P2",7.09853999517885e-08,0.273218047202413,0.166,0.064,0.00213474393275014,"14","PIP4P2"
"MTIF2",6.88069027388228e-08,0.273123016594129,0.242,0.106,0.00206922998606462,"14","MTIF2"
"ODR4",7.52915777535662e-09,0.272895578189593,0.313,0.142,0.0002264243617783,"14","ODR4"
"SYNPO2L2",8.7714197930389e-11,0.272480985800667,0.403,0.182,2.63782907436059e-06,"14","SYNPO2L"
"RPL33",1.41439550225949e-08,0.272436191240544,0.109,0.034,0.000425351159394498,"14","RPL3"
"YME1L11",1.76446448360102e-10,0.272375470541099,0.389,0.171,5.30627404153335e-06,"14","YME1L1"
"CD592",3.67455681076884e-10,0.27201152517629,0.265,0.107,1.10504946970251e-05,"14","CD59"
"NUTM2A-AS1",1.32647206992076e-08,0.271718975194069,0.64,0.361,0.00039890994558727,"14","NUTM2A-AS1"
"ATP6V1H1",1.50790784748909e-08,0.271235663800549,0.431,0.217,0.000453473126975395,"14","ATP6V1H"
"POLH",2.486692387998e-07,0.271227514700951,0.156,0.061,0.00747823001842638,"14","POLH"
"ERVK13-1",2.81515452428881e-07,0.27112972325452,0.322,0.157,0.00846601420089373,"14","ERVK13-1"
"PTPDC1",2.64222268630063e-07,0.270919757249905,0.46,0.256,0.00794595628451188,"14","PTPDC1"
"RPL212",9.66469951021071e-10,0.270540557189167,0.185,0.067,2.90646508370567e-05,"14","RPL21"
"YTHDC1",3.69574070442254e-10,0.269794242918419,0.526,0.255,1.11142010204099e-05,"14","YTHDC1"
"RAB30-DT",3.51557328531999e-08,0.269744615681462,0.445,0.231,0.00105723835409428,"14","RAB30-DT"
"BCL22",2.31106890363864e-08,0.26932226352514,0.488,0.268,0.000695007751391249,"14","BCL2"
"SEC24B1",2.82866966802093e-09,0.268588509487343,0.474,0.235,8.50665829263934e-05,"14","SEC24B"
"MAPT1",7.83659684501358e-08,0.26779817734839,0.445,0.24,0.00235669976920093,"14","MAPT"
"UHRF1BP1L",1.62580764916304e-09,0.267191355490508,0.27,0.114,4.889291343328e-05,"14","UHRF1BP1L"
"ANXA7",2.79871697755798e-09,0.267133802056825,0.374,0.174,8.41658156661012e-05,"14","ANXA7"
"ANO5",1.41038126896926e-07,0.26685179540133,0.82,0.547,0.00424143959017127,"14","ANO5"
"NR2C2",1.4728690681792e-06,0.266608381611032,0.355,0.187,0.0442935914873532,"14","NR2C2"
"PAN3",7.98750856890916e-07,0.266358042556434,0.573,0.333,0.0240208345192805,"14","PAN3"
"TENT2",7.77851850050412e-08,0.266174019850014,0.782,0.455,0.0023392338686566,"14","TENT2"
"DHX81",1.69742328701277e-07,0.26592047048642,0.185,0.076,0.0051046610510335,"14","DHX8"
"PSMF1",6.02574205191996e-10,0.265603916929234,0.355,0.159,1.81212140727389e-05,"14","PSMF1"
"IDH3A1",4.64168430647682e-10,0.265491411900722,0.445,0.211,1.39589372148677e-05,"14","IDH3A"
