"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"DYNC1I2",2.34060061004041e-13,1.46403941888765,0.314,0.148,7.03888821457452e-09,"9","DYNC1I2"
"NUP58",1.02708780032049e-08,1.46321762148284,0.205,0.095,0.00030887611419038,"9","NUP58"
"DDHD1",1.4258413527298e-07,1.46144700379689,0.186,0.09,0.00428793270006432,"9","DDHD1"
"CNPY2",1.09298566326514e-06,1.458531580896,0.159,0.076,0.0328693578513726,"9","CNPY2"
"SF1",1.20068215808278e-12,1.45804347363045,0.447,0.284,3.61081145400234e-08,"9","SF1"
"SAP30BP",7.87981441202098e-07,1.45769305124665,0.152,0.07,0.0236969658812707,"9","SAP30BP"
"NOL8",1.17766470484036e-06,1.45699472288063,0.152,0.07,0.035415910668664,"9","NOL8"
"KDM5B",8.71000022217619e-07,1.45430921445371,0.223,0.126,0.0261935836681505,"9","KDM5B"
"PTPRD1",8.14398260610985e-13,1.45349126142064,0.352,0.183,2.44913988913542e-08,"9","PTPRD"
"SMURF2",2.37101491798504e-08,1.45023722394542,0.261,0.141,0.000713035316285642,"9","SMURF2"
"NELFCD",4.38746401709709e-07,1.44717512430708,0.152,0.068,0.0131944205386161,"9","NELFCD"
"DNMT1",3.42705107366554e-08,1.44666815090915,0.117,0.042,0.00103061706938344,"9","DNMT1"
"CNTRL",9.85435782312177e-07,1.43721578215423,0.152,0.071,0.0296350102814741,"9","CNTRL"
"TCF7L2",1.04098560722554e-17,1.4333627369156,0.511,0.299,3.13055601660937e-13,"9","TCF7L2"
"SNRNP40",1.2744953203011e-06,1.42864151267172,0.144,0.066,0.038327897767415,"9","SNRNP40"
"PPIL4",1.26243322527628e-06,1.42738153770286,0.197,0.104,0.0379651543837337,"9","PPIL4"
"TBC1D12",9.89874516497992e-07,1.42645967867448,0.167,0.08,0.0297684963346441,"9","TBC1D12"
"TOMM20",4.5760134368536e-07,1.42645066156423,0.133,0.057,0.0137614452086498,"9","TOMM20"
"AP002495.1",2.90826653187269e-07,1.42555522598962,0.121,0.048,0.00874602994130074,"9","AP002495.1"
"VPS36",1.65706875109969e-10,1.42424273069472,0.314,0.165,4.98330285518211e-06,"9","VPS36"
"DDX5",4.19617005655066e-29,1.42344917256562,0.742,0.473,1.26191422110648e-24,"9","DDX5"
"ARGLU1",6.81403452891056e-20,1.42280811726345,0.617,0.412,2.04918460387927e-15,"9","ARGLU1"
"ATP6V0A1",1.23831413684792e-08,1.42125267090625,0.277,0.156,0.000372398210374275,"9","ATP6V0A1"
"EIF4A2",3.46025096201238e-07,1.42026294630483,0.269,0.154,0.0104060127180598,"9","EIF4A2"
"ANXA4",9.30083950959743e-08,1.41726321728916,0.22,0.114,0.00279704146572123,"9","ANXA4"
"CAPRIN1",2.40244440976647e-09,1.41656406145046,0.284,0.153,7.22487107349069e-05,"9","CAPRIN1"
"HNRNPH1",1.4547639631562e-14,1.41477740714055,0.402,0.21,4.37491166639965e-10,"9","HNRNPH1"
"AEBP2",1.23146477033063e-07,1.40926825572995,0.311,0.192,0.00370338400381529,"9","AEBP2"
"WASHC4",3.40747661063373e-09,1.40243105043152,0.307,0.17,0.000102473044111588,"9","WASHC4"
"EIF5",4.09779856495358e-08,1.39955803656384,0.197,0.095,0.00123233096243849,"9","EIF5"
"ABI1",3.09948943818867e-08,1.39955677626527,0.322,0.194,0.000932109458746479,"9","ABI1"
"PPWD1",1.86630782309943e-08,1.39798968841889,0.265,0.142,0.00056125475164069,"9","PPWD1"
"ODF2L",5.82699350562712e-07,1.39466434758479,0.265,0.158,0.0175235175694725,"9","ODF2L"
"EIF3E",5.99805232546441e-07,1.3936998116105,0.212,0.111,0.0180379427583691,"9","EIF3E"
"PCBP1-AS1",1.8812895855282e-09,1.39358404580553,0.231,0.109,5.65760217055896e-05,"9","PCBP1-AS1"
"CBX1",3.60957401209397e-07,1.39034597582519,0.114,0.044,0.0108550719265702,"9","CBX1"
"CALU",2.9380460844568e-08,1.38973299132049,0.295,0.171,0.000883558598978695,"9","CALU"
"FIP1L1",1.28813485419714e-10,1.38952658873211,0.307,0.157,3.87380794702706e-06,"9","FIP1L1"
"ADGRL3",6.18105111296198e-10,1.38838263398249,0.284,0.149,1.85882750120106e-05,"9","ADGRL3"
"HNRNPDL",9.79380277376044e-21,1.38593037716523,0.705,0.513,2.94529030815298e-16,"9","HNRNPDL"
"NOP58",1.23257243659902e-07,1.38409852015366,0.239,0.13,0.00370671508858423,"9","NOP58"
"FKBP8",3.65118302078904e-07,1.38115913949296,0.14,0.061,0.0109802026984189,"9","FKBP8"
"PTTG1IP",2.06100290802506e-07,1.3809792330088,0.295,0.176,0.00619805404530376,"9","PTTG1IP"
"RPS24",5.95520952767607e-11,1.37578271669022,0.36,0.202,1.79091016125802e-06,"9","RPS24"
"BTBD10",1.41209768667936e-07,1.37220675316591,0.182,0.086,0.00424660137315085,"9","BTBD10"
"PPP2R3C",2.6044186927538e-07,1.36963470035393,0.159,0.071,0.00783226833471851,"9","PPP2R3C"
"PLPP3",4.34857647135029e-17,1.36681800941494,0.538,0.317,1.30774740222917e-12,"9","PLPP3"
"RSRP1",8.34117381810118e-12,1.36423140022828,0.477,0.318,2.50844120231757e-07,"9","RSRP1"
"UBA6",1.34561968486435e-09,1.36371529791479,0.208,0.093,4.04668207829256e-05,"9","UBA6"
"EXT1",1.05627009356945e-17,1.36141545704674,0.58,0.393,3.17652105239142e-13,"9","EXT1"
"SRFBP1",8.96384226203642e-08,1.35591481968592,0.144,0.06,0.00269569628346221,"9","SRFBP1"
"IGF2R",1.91668275237135e-09,1.35205171350956,0.405,0.26,5.76404004120637e-05,"9","IGF2R"
"RAD51B",2.20526070200782e-07,1.34914283699403,0.223,0.12,0.0066318805091481,"9","RAD51B"
"FAM126A",2.97535112984493e-09,1.34361742740795,0.269,0.14,8.94777345278265e-05,"9","FAM126A"
"SSBP2",8.90426135540688e-23,1.3404660300539,0.72,0.519,2.67777851741151e-18,"9","SSBP2"
"ATP6V0E1",1.39327210091162e-06,1.33854318844565,0.235,0.135,0.0418998718907152,"9","ATP6V0E1"
"IQGAP1",6.64119755830731e-12,1.33347466479696,0.409,0.239,1.99720734170976e-07,"9","IQGAP1"
"MDFIC",1.9481063084978e-08,1.33021690534363,0.22,0.107,0.000585854010154542,"9","MDFIC"
"YWHAZ",2.35106737105498e-17,1.32960130132724,0.523,0.303,7.07036490497365e-13,"9","YWHAZ"
"ZEB1",9.42194404537561e-17,1.32927990529202,0.678,0.51,2.83346123276581e-12,"9","ZEB1"
"DNM3",4.97730686907718e-08,1.32702888684079,0.155,0.066,0.00149682549473758,"9","DNM3"
"ZNF385D",1.10763643297707e-09,1.32558161285327,0.25,0.125,3.33099504489195e-05,"9","ZNF385D"
"BRWD3",9.73634693628126e-07,1.32210469406561,0.239,0.136,0.0292801161414786,"9","BRWD3"
"SDAD1",8.84405889070835e-07,1.3160337535345,0.144,0.065,0.0265967383020272,"9","SDAD1"
"RASSF8",6.19848177393955e-09,1.31355862152167,0.265,0.139,0.000186406942387684,"9","RASSF8"
"HNRNPA2B1",2.61414761168325e-22,1.3120547632768,0.765,0.542,7.86152611261504e-18,"9","HNRNPA2B1"
"SNX9",1.18501733477332e-09,1.311184409133,0.402,0.247,3.56370263086382e-05,"9","SNX9"
"CD47",6.17429888536244e-09,1.30988314783325,0.36,0.226,0.000185679690379505,"9","CD47"
"TIA1",4.9491388619849e-07,1.3077883293417,0.277,0.167,0.0148835452996472,"9","TIA1"
"TASOR",8.11884750207002e-12,1.30512304576021,0.277,0.129,2.44158100929752e-07,"9","TASOR"
"TMOD3",1.9476995087111e-07,1.3033516362185,0.227,0.119,0.0058573167325469,"9","TMOD3"
"ARHGAP29",3.19395369635462e-07,1.30145219480001,0.284,0.172,0.00960517695104724,"9","ARHGAP29"
"ACTR2",1.45038187295345e-06,1.29935385528347,0.223,0.122,0.0436173340653291,"9","ACTR2"
"GNAS",3.36588829680618e-17,1.29916387463325,0.523,0.302,1.01222358749852e-12,"9","GNAS"
"TMEM50B",1.69798713741114e-07,1.29848774014717,0.28,0.165,0.00510635671833652,"9","TMEM50B"
"ZFHX3",8.7652623663575e-13,1.29469867318293,0.428,0.233,2.63597735143469e-08,"9","ZFHX3"
"FMNL2",5.38278248404977e-07,1.29227886456995,0.25,0.143,0.0161876417642829,"9","FMNL2"
"ITGB1BP1",7.51792720840721e-07,1.2911030506443,0.14,0.061,0.022608662493843,"9","ITGB1BP1"
"SRSF5",2.71065395628656e-14,1.28701278492894,0.511,0.307,8.15174964274059e-10,"9","SRSF5"
"ERICH1",1.57615258166873e-08,1.28655872306513,0.223,0.111,0.000473996365885238,"9","ERICH1"
"G3BP1",4.59912751578785e-08,1.28070060680301,0.307,0.177,0.00138309561782288,"9","G3BP1"
"MT-CO1",3.25336817180065e-37,1.27959199892763,0.758,0.412,9.78385410305609e-33,"9","MT-CO1"
"MORF4L1",9.68702951115426e-12,1.27619203898774,0.489,0.311,2.91318038488942e-07,"9","MORF4L1"
"DHX36",2.85845515462564e-10,1.2730440461724,0.33,0.176,8.59623218650568e-06,"9","DHX36"
"CLSTN1",1.42316663722078e-09,1.27104074815655,0.205,0.091,4.27988902811404e-05,"9","CLSTN1"
"INTS6",9.12219863094629e-09,1.26733469734739,0.33,0.191,0.000274331879428448,"9","INTS6"
"MYL6",3.46407099104287e-10,1.2599352751717,0.451,0.306,1.04175006913632e-05,"9","MYL6"
"OPHN1",9.8844022335055e-09,1.25520745503396,0.326,0.195,0.000297253628368211,"9","OPHN1"
"TBC1D23",1.08046472526408e-06,1.25196570469852,0.231,0.13,0.0324928156828667,"9","TBC1D23"
"RASA2",5.10593473103779e-08,1.24857625879803,0.348,0.213,0.001535507751665,"9","RASA2"
"ACTB",2.06051203672531e-24,1.24705271877137,0.822,0.603,6.19657784804403e-20,"9","ACTB"
"TMEM135",1.63514839616263e-07,1.24487912416611,0.42,0.29,0.00491738177177986,"9","TMEM135"
"ABL1",2.25513700806198e-14,1.24363417621586,0.492,0.283,6.78187352434479e-10,"9","ABL1"
"TRAF3IP2-AS1",2.97568656804847e-09,1.24312231841515,0.269,0.141,8.94878221609217e-05,"9","TRAF3IP2-AS1"
"APBB2",2.10130236606126e-10,1.24249357048501,0.273,0.135,6.31924660545603e-06,"9","APBB2"
"TNKS2",5.19924760540207e-10,1.24125020011775,0.352,0.201,1.56356973237257e-05,"9","TNKS2"
"CAND1",1.51194637498018e-07,1.2383638523465,0.273,0.157,0.00454687633347789,"9","CAND1"
"PRKDC",1.02597326803073e-10,1.23529107605685,0.39,0.232,3.08540940894882e-06,"9","PRKDC"
"IFNGR1",5.67492607675743e-08,1.23489767692168,0.333,0.204,0.00170662051906326,"9","IFNGR1"
"PHF3",7.17720250638258e-11,1.23416647326669,0.47,0.31,2.15840010974443e-06,"9","PHF3"
"FER",1.72955826661969e-12,1.23390379688711,0.564,0.403,5.20130057520539e-08,"9","FER"
"CEP162",6.21528896288271e-08,1.23351233072225,0.174,0.079,0.00186912384980772,"9","CEP162"
"FOXO1",3.82813014021108e-10,1.22844010747258,0.436,0.275,1.15123357706568e-05,"9","FOXO1"
"RARS2",1.33983500895747e-07,1.22382760686985,0.295,0.169,0.00402928582243781,"9","RARS2"
"RIF1",7.58209002189611e-11,1.222666219744,0.299,0.15,2.28016193228482e-06,"9","RIF1"
"SOX5",1.02066299319854e-10,1.2185236621869,0.402,0.245,3.06943981944596e-06,"9","SOX5"
"SPAG9",1.24028925096747e-10,1.21822959185056,0.511,0.353,3.72992186443447e-06,"9","SPAG9"
"WRN",1.45146671756328e-06,1.21756156392114,0.261,0.154,0.0436499585972806,"9","WRN"
"WTAP",8.07302751251091e-08,1.21677448047549,0.28,0.159,0.00242780156383741,"9","WTAP"
"NFIX",2.36667412143e-11,1.2163047664119,0.311,0.158,7.11729908537645e-07,"9","NFIX"
"SMIM7",3.50663104825538e-07,1.20541307132626,0.189,0.093,0.0105454915514184,"9","SMIM7"
"ZNF302",9.5397357689825e-07,1.20374477155472,0.242,0.135,0.0286888473780611,"9","ZNF302"
"RBL2",4.30312792245855e-07,1.20252584451398,0.258,0.147,0.0129407966012096,"9","RBL2"
"NR1D2",5.21172070828991e-10,1.2000276904084,0.28,0.14,1.56732076860402e-05,"9","NR1D2"
"NDFIP1",1.01471449371306e-07,1.19944028850196,0.405,0.273,0.00305155089694328,"9","NDFIP1"
"MXRA7",1.13495067645994e-09,1.19007319740514,0.409,0.257,3.41313716931799e-05,"9","MXRA7"
"LAMA4",4.4757469518516e-11,1.18794050969054,0.58,0.424,1.34599138083033e-06,"9","LAMA4"
"EHBP1",9.44874247960984e-08,1.18760996524058,0.394,0.273,0.00284152032589307,"9","EHBP1"
"DTWD1",1.54163434255367e-07,1.18421239277374,0.314,0.182,0.00463615695836164,"9","DTWD1"
"PDS5B",4.98051578683713e-12,1.18409672777006,0.417,0.238,1.49779051257553e-07,"9","PDS5B"
"CCNL2",8.85726403859657e-12,1.18255006158576,0.417,0.238,2.66364501432715e-07,"9","CCNL2"
"WASL",2.17783329686456e-07,1.18251549593995,0.356,0.226,0.00654939807366078,"9","WASL"
"ARNT",8.06800196060971e-07,1.17859795258919,0.284,0.172,0.0242629022961416,"9","ARNT"
"USP22",4.32585932985364e-10,1.1769925558431,0.333,0.183,1.30091567626689e-05,"9","USP22"
"GOLPH3",1.19262782371747e-07,1.17436698521159,0.292,0.17,0.00358658965426554,"9","GOLPH3"
"RHOBTB3",1.76562661441843e-09,1.17433710434304,0.553,0.412,5.30976891754054e-05,"9","RHOBTB3"
"MT-ND5",5.32248897087917e-18,1.16755258402707,0.318,0.127,1.60063210821249e-13,"9","MT-ND5"
"WSB1",6.77989675858903e-16,1.16102795179517,0.633,0.433,2.03891835221048e-11,"9","WSB1"
"DMTF1",4.36210747684269e-08,1.16101293884917,0.36,0.23,0.0013118165815109,"9","DMTF1"
"HDLBP",4.02435454381978e-11,1.15970086608026,0.413,0.243,1.21024414196292e-06,"9","HDLBP"
"LITAF",6.030397370788e-07,1.15737582383169,0.193,0.099,0.0181352140131708,"9","LITAF"
"API5",3.03635115804901e-07,1.15515404854798,0.163,0.073,0.00913121883760079,"9","API5"
"SMC5",4.76961143293202e-12,1.15504353927674,0.489,0.303,1.43436524622565e-07,"9","SMC5"
"MTFR1",1.03472507656487e-07,1.15095971922772,0.197,0.094,0.00311172872275354,"9","MTFR1"
"RNF213",1.5852582962618e-06,1.14752222077616,0.311,0.199,0.0476734727434811,"9","RNF213"
"PLS3",5.57927903173186e-08,1.14519099244134,0.322,0.191,0.00167785658321272,"9","PLS3"
"STRADB",1.30495919953404e-06,1.13911226518899,0.216,0.115,0.0392440380075871,"9","STRADB"
"BCLAF1",1.70553104023762e-07,1.13712747707246,0.371,0.243,0.0051290434973066,"9","BCLAF1"
"ARHGAP12",1.06546209767187e-07,1.13620804815373,0.39,0.249,0.00320416416632861,"9","ARHGAP12"
"TMEM165",4.27169589662887e-07,1.13370948316232,0.352,0.234,0.012846271069932,"9","TMEM165"
"HNRNPD",1.99376856925914e-07,1.13273552710609,0.337,0.213,0.005995860218333,"9","HNRNPD"
"GOLGA2",7.54263486339369e-07,1.1326508460732,0.178,0.087,0.0226829658246838,"9","GOLGA2"
"RIC1",9.74804664840097e-07,1.12514262236664,0.352,0.231,0.0293153006857362,"9","RIC1"
"ADD1",1.13219758276731e-09,1.12063265789861,0.405,0.25,3.40485779065613e-05,"9","ADD1"
"GALNT11",2.86444918347893e-07,1.11314997286661,0.22,0.114,0.00861425802947619,"9","GALNT11"
"TCEA1",6.37125369506199e-08,1.11198974554439,0.352,0.212,0.00191602712371599,"9","TCEA1"
"PUM3",1.13891189515337e-06,1.11011274523535,0.307,0.195,0.0342504974229473,"9","PUM3"
"XRN2",7.15874494514763e-07,1.10767973668411,0.269,0.156,0.0215284936735425,"9","XRN2"
"SLC25A13",1.38972098232531e-08,1.1013867014056,0.371,0.223,0.000417930791014691,"9","SLC25A13"
"NRIP1",5.59856493261442e-10,1.10054040035214,0.405,0.248,1.68365643218513e-05,"9","NRIP1"
"ZEB2",5.27880114125816e-10,1.09373903984557,0.549,0.386,1.58749386721057e-05,"9","ZEB2"
"HSPG2",1.18744579923731e-08,1.09310776681577,0.428,0.278,0.000357100575204637,"9","HSPG2"
"ADD3",1.45294387699368e-12,1.08367974395819,0.652,0.489,4.36943812128309e-08,"9","ADD3"
"APPL1",7.03868622366209e-08,1.07376699441011,0.303,0.169,0.0021167441080419,"9","APPL1"
"ANKRD361",1.14787572694089e-08,1.07102991504197,0.451,0.311,0.000345200667362933,"9","ANKRD36"
"EWSR1",4.30965798524073e-07,1.07075583079677,0.345,0.218,0.0129604344590145,"9","EWSR1"
"TTC14",2.74330614687541e-07,1.06957104238622,0.36,0.231,0.00824994457549843,"9","TTC14"
"RB1",3.89185883837748e-07,1.06855608119078,0.466,0.335,0.0117039870846526,"9","RB1"
"STAG2",1.23478658592518e-07,1.06759992758492,0.405,0.267,0.0037133736998528,"9","STAG2"
"POLK",8.43081768192015e-07,1.06555633039828,0.348,0.231,0.0253539980148385,"9","POLK"
"ABCF1",3.3879145555702e-07,1.05347733049783,0.163,0.074,0.0101884754429663,"9","ABCF1"
"AGFG1",8.77601482231629e-10,1.05289179192008,0.383,0.221,2.63921093751518e-05,"9","AGFG1"
"RESF1",2.32866422720516e-07,1.0509499949042,0.231,0.12,0.00700299193047407,"9","RESF1"
"HP1BP3",2.88639567143205e-13,1.04214523584845,0.595,0.396,8.68025770269761e-09,"9","HP1BP3"
"ARHGAP21",1.70459602802638e-10,1.04098732462414,0.621,0.458,5.12623163508372e-06,"9","ARHGAP21"
"RTN3",8.91495296492631e-08,1.03869256665365,0.273,0.152,0.00268099380514229,"9","RTN3"
"ITGB1",1.93360987794346e-11,1.03569873472862,0.606,0.442,5.81494498593937e-07,"9","ITGB1"
"VAPA",8.14873949345446e-07,1.0326146329685,0.443,0.315,0.0245057042786656,"9","VAPA"
"DENND1A",2.13330482624846e-12,1.01784732161328,0.561,0.37,6.415487603977e-08,"9","DENND1A"
"TM9SF3",8.97047502898011e-10,1.00851313034706,0.504,0.331,2.69769095546519e-05,"9","TM9SF3"
"SEC31A",4.06650696929123e-08,1.00759652366857,0.462,0.324,0.00122292064087495,"9","SEC31A"
"DOCK1",3.61921404391458e-09,1.00748850621986,0.428,0.281,0.000108840623942643,"9","DOCK1"
"SP100",1.63649537561295e-10,1.00735751476132,0.356,0.19,4.92143254308082e-06,"9","SP100"
"HNRNPA3",1.86804489761374e-10,0.997548063994805,0.538,0.359,5.61777142059379e-06,"9","HNRNPA3"
"SRSF11",2.268351442486e-13,0.99020981564322,0.629,0.434,6.82161329298813e-09,"9","SRSF11"
"KMT2E",3.9206401842825e-13,0.988112751580848,0.652,0.469,1.17905412261928e-08,"9","KMT2E"
"CMSS11",1.05324709792546e-06,0.979934141532943,0.36,0.24,0.0316742999759124,"9","CMSS1"
"TRA2B",9.70739544595146e-07,0.978847582496138,0.375,0.25,0.0291930503246098,"9","TRA2B"
"SERINC5",7.91947198303433e-07,0.976505164468579,0.322,0.195,0.0238162280945791,"9","SERINC5"
"MT-CYB",1.74442207206172e-34,0.97524673290863,0.75,0.4,5.24600049731121e-30,"9","MT-CYB"
"RBMS1",1.02444530649342e-19,0.970460493276947,0.811,0.679,3.08081437021766e-15,"9","RBMS1"
"CDC42SE2",8.37607929937078e-07,0.965280095968728,0.167,0.078,0.0251893832769978,"9","CDC42SE2"
"CHD9",1.89129295593423e-16,0.964072602884376,0.739,0.561,5.68768530638102e-12,"9","CHD9"
"NCOA1",2.82196307560379e-15,0.959170708765683,0.716,0.555,8.48648955726328e-11,"9","NCOA1"
"ROCK1",2.0089481433854e-08,0.95498257818792,0.424,0.275,0.000604150975160292,"9","ROCK1"
"DNAJC3",1.4651262740289e-07,0.940193452587754,0.367,0.231,0.00440607424388713,"9","DNAJC3"
"CENPC",7.98505156154027e-07,0.928562659836415,0.292,0.174,0.0240134455610201,"9","CENPC"
"AP2B1",1.17425830135942e-06,0.926280532762455,0.356,0.229,0.0353134698967818,"9","AP2B1"
"NAALADL2",4.98851515142619e-12,0.924496286585217,0.617,0.466,1.5001961614884e-07,"9","NAALADL2"
"CBFB",1.07187607434207e-06,0.918881718542572,0.212,0.111,0.0322345291836892,"9","CBFB"
"ZRANB2",1.90605107969831e-10,0.914006815427269,0.655,0.521,5.73206741197672e-06,"9","ZRANB2"
"CNOT2",7.02909904061753e-08,0.909715951956271,0.413,0.267,0.00211386095448491,"9","CNOT2"
"NUCKS1",8.68745870888854e-08,0.90307967402012,0.432,0.28,0.00261257945752405,"9","NUCKS1"
"NSD3",1.88128163498334e-09,0.896717755722879,0.477,0.317,5.6575782608854e-05,"9","NSD3"
"FNDC3B",5.8437202629533e-18,0.892628968688934,0.86,0.741,1.75738199467795e-13,"9","FNDC3B"
"CLIC4",5.51198972343422e-07,0.888251031501089,0.492,0.374,0.0165762066952837,"9","CLIC4"
"ZNHIT6",4.23137777236499e-07,0.885217606339475,0.235,0.124,0.0127250223748332,"9","ZNHIT6"
"TASOR2",3.75481775139751e-07,0.872157119063936,0.413,0.278,0.0112918634237777,"9","TASOR2"
"NR3C1",2.51492046424463e-07,0.871005200734482,0.511,0.378,0.00756312031212287,"9","NR3C1"
"COL4A2",4.37624754784347e-09,0.856657415592929,0.674,0.57,0.000131606892506297,"9","COL4A2"
"TNPO1",3.96637448878808e-07,0.854927434144857,0.364,0.235,0.0119280780001324,"9","TNPO1"
"MIR99AHG",7.7772271105322e-19,0.854485177646019,0.814,0.714,2.33884550895035e-14,"9","MIR99AHG"
"ZMYND11",1.3678478605057e-06,0.768578464654675,0.402,0.273,0.041135288708988,"9","ZMYND11"
"SETD5",1.93548417533598e-07,0.765214280035564,0.583,0.45,0.0058205815604879,"9","SETD5"
"CREB5",3.22586708036207e-07,0.762897403171155,0.473,0.326,0.00970115007077287,"9","CREB5"
"RAB2A",5.14524752882164e-08,0.749928187456225,0.576,0.422,0.00154733028934253,"9","RAB2A"
"PLCG21",3.5888941923958e-07,0.748278506582599,0.788,0.603,0.0107928815047919,"9","PLCG2"
"MON2",1.63421773118875e-06,0.730262701010398,0.534,0.41,0.0491458298300392,"9","MON2"
"JAK1",3.34237493393214e-07,0.718426359975639,0.625,0.489,0.0100515241388141,"9","JAK1"
"PTK2",4.08551743402517e-07,0.666985268989162,0.674,0.563,0.0122863765793439,"9","PTK2"
"MT-ND2",4.726395198198e-11,0.616666286528947,0.364,0.189,1.42136882795408e-06,"9","MT-ND2"
"TCF12",6.76808922762296e-08,0.583099474464961,0.723,0.659,0.00203536747342305,"9","TCF12"
"DPYD",1.65275130616516e-06,0.559337593713032,0.682,0.587,0.0497031900303049,"9","DPYD"
"SPTBN1",1.30221987746439e-10,0.526040552967471,0.871,0.812,3.91616583749866e-06,"9","SPTBN1"
"MT-ND4",1.72987498658575e-18,0.497603780409693,0.545,0.283,5.20225304715934e-14,"9","MT-ND4"
"PRKG1",1.23951315023387e-12,0.484293652617853,0.962,0.914,3.72758789669832e-08,"9","PRKG1"
"MT-CO2",5.09332091581712e-13,0.482903620451081,0.568,0.366,1.53171439901368e-08,"9","MT-CO2"
"LHFPL6",4.72288345901414e-08,0.479975254922918,0.811,0.754,0.00142031274262932,"9","LHFPL6"
"NFIA",1.8661232296343e-07,0.469005190330527,0.886,0.852,0.00561199238847922,"9","NFIA"
"MT-CO3",8.96363884387581e-25,0.339907015133013,0.758,0.423,2.69563510951877e-20,"9","MT-CO3"
"MT-ND3",1.90179469770753e-12,0.269640710516466,0.549,0.322,5.71926719441586e-08,"9","MT-ND3"
